Puntos turísticos;Periodo;Total
04066 Níjar;2014M02;1,62
04066 Níjar;2014M01;2,09
04066 Níjar;2013M12;2,31
04066 Níjar;2013M11;1,95
04066 Níjar;2013M10;2,68
04066 Níjar;2013M09;2,77
04066 Níjar;2013M08;3,1
04066 Níjar;2013M07;3,17
04066 Níjar;2013M06;2,88
04066 Níjar;2013M05;2,69
04066 Níjar;2013M04;2,06
04066 Níjar;2013M03;2,23
04066 Níjar;2013M02;..
04066 Níjar;2013M01;..
04066 Níjar;2012M12;2,21
04066 Níjar;2012M11;2,23
04066 Níjar;2012M10;2,26
04066 Níjar;2012M09;2,67
04066 Níjar;2012M08;2,91
04066 Níjar;2012M07;2,87
04066 Níjar;2012M06;2,58
04066 Níjar;2012M05;2,16
04066 Níjar;2012M04;2,45
04066 Níjar;2012M03;1,77
04066 Níjar;2012M02;..
04066 Níjar;2012M01;..
04066 Níjar;2011M12;2,23
04066 Níjar;2011M11;2,03
04066 Níjar;2011M10;2,47
04066 Níjar;2011M09;3,03
04066 Níjar;2011M08;3,7
04066 Níjar;2011M07;3,12
04066 Níjar;2011M06;2,88
04066 Níjar;2011M05;2,28
04066 Níjar;2011M04;2,37
04066 Níjar;2011M03;1,8
04066 Níjar;2011M02;1,78
04066 Níjar;2011M01;2,1
04066 Níjar;2010M12;2,33
04066 Níjar;2010M11;1,95
04066 Níjar;2010M10;2,41
04066 Níjar;2010M09;2,69
04066 Níjar;2010M08;3,49
04066 Níjar;2010M07;3,06
04066 Níjar;2010M06;2,41
04066 Níjar;2010M05;2,12
04066 Níjar;2010M04;2,03
04066 Níjar;2010M03;2
04066 Níjar;2010M02;1,9
04066 Níjar;2010M01;2,45
04066 Níjar;2009M12;1,93
04066 Níjar;2009M11;1,91
04066 Níjar;2009M10;2,37
04066 Níjar;2009M09;3,32
04066 Níjar;2009M08;3,74
04066 Níjar;2009M07;3,21
04066 Níjar;2009M06;2,86
04066 Níjar;2009M05;2,27
04066 Níjar;2009M04;2,24
04066 Níjar;2009M03;2,01
04066 Níjar;2009M02;..
04066 Níjar;2009M01;..
04066 Níjar;2008M12;1,78
04066 Níjar;2008M11;1,86
04066 Níjar;2008M10;2,31
04066 Níjar;2008M09;2,71
04066 Níjar;2008M08;3,07
04066 Níjar;2008M07;2,5
04066 Níjar;2008M06;2,46
04066 Níjar;2008M05;2,11
04066 Níjar;2008M04;1,81
04066 Níjar;2008M03;2,35
04066 Níjar;2008M02;..
04066 Níjar;2008M01;..
04066 Níjar;2007M12;1,93
04066 Níjar;2007M11;1,97
04066 Níjar;2007M10;2,14
04066 Níjar;2007M09;2,52
04066 Níjar;2007M08;3,33
04066 Níjar;2007M07;2,71
04066 Níjar;2007M06;1,85
04066 Níjar;2007M05;1,97
04066 Níjar;2007M04;2,43
04066 Níjar;2007M03;1,56
04066 Níjar;2007M02;1,69
04066 Níjar;2007M01;1,48
04066 Níjar;2006M12;1,52
04066 Níjar;2006M11;1,72
04066 Níjar;2006M10;2,8
04066 Níjar;2006M09;2,65
04066 Níjar;2006M08;4,33
04066 Níjar;2006M07;3,49
04066 Níjar;2006M06;2,13
04066 Níjar;2006M05;2,35
04066 Níjar;2006M04;2,42
04066 Níjar;2006M03;1,92
04066 Níjar;2006M02;2,04
04066 Níjar;2006M01;..
04066 Níjar;2005M12;1,85
04066 Níjar;2005M11;1,73
04066 Níjar;2005M10;2,34
04066 Níjar;2005M09;2,34
04066 Níjar;2005M08;3,39
04066 Níjar;2005M07;3,18
04066 Níjar;2005M06;2,71
04066 Níjar;2005M05;2,18
04066 Níjar;2005M04;1,6
04066 Níjar;2005M03;2,22
04066 Níjar;2005M02;1,89
04066 Níjar;2005M01;..
04079 Roquetas de Mar;2025M04;5,05
04079 Roquetas de Mar;2025M03;6,13
04079 Roquetas de Mar;2025M02;4,89
04079 Roquetas de Mar;2025M01;.
04079 Roquetas de Mar;2024M12;3,26
04079 Roquetas de Mar;2024M11;.
04079 Roquetas de Mar;2024M10;4
04079 Roquetas de Mar;2024M09;4,53
04079 Roquetas de Mar;2024M08;5,07
04079 Roquetas de Mar;2024M07;4,81
04079 Roquetas de Mar;2024M06;4,33
04079 Roquetas de Mar;2024M05;4,67
04079 Roquetas de Mar;2024M04;4,73
04079 Roquetas de Mar;2024M03;4,64
04079 Roquetas de Mar;2024M02;3,98
04079 Roquetas de Mar;2024M01;.
04079 Roquetas de Mar;2023M12;3,73
04079 Roquetas de Mar;2023M11;3,46
04079 Roquetas de Mar;2023M10;4,22
04079 Roquetas de Mar;2023M09;4,47
04079 Roquetas de Mar;2023M08;4,78
04079 Roquetas de Mar;2023M07;4,66
04079 Roquetas de Mar;2023M06;4,29
04079 Roquetas de Mar;2023M05;4,79
04079 Roquetas de Mar;2023M04;3,63
04079 Roquetas de Mar;2023M03;4,14
04079 Roquetas de Mar;2023M02;3,92
04079 Roquetas de Mar;2023M01;4,37
04079 Roquetas de Mar;2022M12;3,46
04079 Roquetas de Mar;2022M11;3,75
04079 Roquetas de Mar;2022M10;4,07
04079 Roquetas de Mar;2022M09;4,45
04079 Roquetas de Mar;2022M08;4,92
04079 Roquetas de Mar;2022M07;4,74
04079 Roquetas de Mar;2022M06;3,84
04079 Roquetas de Mar;2022M05;4,38
04079 Roquetas de Mar;2022M04;3,83
04079 Roquetas de Mar;2022M03;4,73
04079 Roquetas de Mar;2022M02;2,4
04079 Roquetas de Mar;2022M01;3,19
04079 Roquetas de Mar;2021M12;2,63
04079 Roquetas de Mar;2021M11;2,94
04079 Roquetas de Mar;2021M10;3,55
04079 Roquetas de Mar;2021M09;4,09
04079 Roquetas de Mar;2021M08;4,36
04079 Roquetas de Mar;2021M07;4,43
04079 Roquetas de Mar;2021M06;3,09
04079 Roquetas de Mar;2021M05;1,91
04079 Roquetas de Mar;2021M04;.
04079 Roquetas de Mar;2021M03;.
04079 Roquetas de Mar;2021M02;.
04079 Roquetas de Mar;2021M01;.
04079 Roquetas de Mar;2020M12;.
04079 Roquetas de Mar;2020M11;.
04079 Roquetas de Mar;2020M10;2,31
04079 Roquetas de Mar;2020M09;3,57
04079 Roquetas de Mar;2020M08;3,88
04079 Roquetas de Mar;2020M07;3,95
04079 Roquetas de Mar;2020M06;.
04079 Roquetas de Mar;2020M05;.
04079 Roquetas de Mar;2020M04;0
04079 Roquetas de Mar;2020M03;5,54
04079 Roquetas de Mar;2020M02;4,23
04079 Roquetas de Mar;2020M01;4,8
04079 Roquetas de Mar;2019M12;3,62
04079 Roquetas de Mar;2019M11;3,86
04079 Roquetas de Mar;2019M10;4,38
04079 Roquetas de Mar;2019M09;5,05
04079 Roquetas de Mar;2019M08;4,67
04079 Roquetas de Mar;2019M07;4,73
04079 Roquetas de Mar;2019M06;4,34
04079 Roquetas de Mar;2019M05;4,46
04079 Roquetas de Mar;2019M04;5,03
04079 Roquetas de Mar;2019M03;5,73
04079 Roquetas de Mar;2019M02;4,44
04079 Roquetas de Mar;2019M01;5,3
04079 Roquetas de Mar;2018M12;.
04079 Roquetas de Mar;2018M11;.
04079 Roquetas de Mar;2018M10;4,57
04079 Roquetas de Mar;2018M09;4,75
04079 Roquetas de Mar;2018M08;4,69
04079 Roquetas de Mar;2018M07;5,45
04079 Roquetas de Mar;2018M06;4,75
04079 Roquetas de Mar;2018M05;4,85
04079 Roquetas de Mar;2018M04;5,5
04079 Roquetas de Mar;2018M03;6,2
04079 Roquetas de Mar;2018M02;4,68
04079 Roquetas de Mar;2018M01;.
04079 Roquetas de Mar;2017M12;.
04079 Roquetas de Mar;2017M11;.
04079 Roquetas de Mar;2017M10;5,74
04079 Roquetas de Mar;2017M09;5,83
04079 Roquetas de Mar;2017M08;6,42
04079 Roquetas de Mar;2017M07;6,09
04079 Roquetas de Mar;2017M06;5,23
04079 Roquetas de Mar;2017M05;4,99
04079 Roquetas de Mar;2017M04;5,61
04079 Roquetas de Mar;2017M03;6,99
04079 Roquetas de Mar;2017M02;4,97
04079 Roquetas de Mar;2017M01;.
04079 Roquetas de Mar;2016M12;.
04079 Roquetas de Mar;2016M11;.
04079 Roquetas de Mar;2016M10;5,72
04079 Roquetas de Mar;2016M09;5,65
04079 Roquetas de Mar;2016M08;6,16
04079 Roquetas de Mar;2016M07;5,76
04079 Roquetas de Mar;2016M06;4,93
04079 Roquetas de Mar;2016M05;5,22
04079 Roquetas de Mar;2016M04;5,28
04079 Roquetas de Mar;2016M03;6,35
04079 Roquetas de Mar;2016M02;5,57
04079 Roquetas de Mar;2016M01;.
04079 Roquetas de Mar;2015M12;.
04079 Roquetas de Mar;2015M11;.
04079 Roquetas de Mar;2015M10;4,31
04079 Roquetas de Mar;2015M09;5,29
04079 Roquetas de Mar;2015M08;5,83
04079 Roquetas de Mar;2015M07;5,67
04079 Roquetas de Mar;2015M06;4,33
04079 Roquetas de Mar;2015M05;4,21
04079 Roquetas de Mar;2015M04;5,62
04079 Roquetas de Mar;2015M03;6,4
04079 Roquetas de Mar;2015M02;5,54
04079 Roquetas de Mar;2015M01;.
04079 Roquetas de Mar;2014M12;.
04079 Roquetas de Mar;2014M11;.
04079 Roquetas de Mar;2014M10;5,04
04079 Roquetas de Mar;2014M09;5,78
04079 Roquetas de Mar;2014M08;6,24
04079 Roquetas de Mar;2014M07;6,24
04079 Roquetas de Mar;2014M06;4,68
04079 Roquetas de Mar;2014M05;4,86
04079 Roquetas de Mar;2014M04;6,23
04079 Roquetas de Mar;2014M03;7,14
04079 Roquetas de Mar;2014M02;5,64
04079 Roquetas de Mar;2014M01;.
04079 Roquetas de Mar;2013M12;..
04079 Roquetas de Mar;2013M11;..
04079 Roquetas de Mar;2013M10;5,23
04079 Roquetas de Mar;2013M09;5,7
04079 Roquetas de Mar;2013M08;6,03
04079 Roquetas de Mar;2013M07;6,22
04079 Roquetas de Mar;2013M06;4,88
04079 Roquetas de Mar;2013M05;6,05
04079 Roquetas de Mar;2013M04;6,58
04079 Roquetas de Mar;2013M03;6,66
04079 Roquetas de Mar;2013M02;5,89
04079 Roquetas de Mar;2013M01;6,73
04079 Roquetas de Mar;2012M12;..
04079 Roquetas de Mar;2012M11;..
04079 Roquetas de Mar;2012M10;4,95
04079 Roquetas de Mar;2012M09;5,72
04079 Roquetas de Mar;2012M08;6,2
04079 Roquetas de Mar;2012M07;5,84
04079 Roquetas de Mar;2012M06;4,27
04079 Roquetas de Mar;2012M05;5,41
04079 Roquetas de Mar;2012M04;6,56
04079 Roquetas de Mar;2012M03;7,16
04079 Roquetas de Mar;2012M02;6,11
04079 Roquetas de Mar;2012M01;6,82
04079 Roquetas de Mar;2011M12;4,9
04079 Roquetas de Mar;2011M11;6,78
04079 Roquetas de Mar;2011M10;4,4
04079 Roquetas de Mar;2011M09;5,27
04079 Roquetas de Mar;2011M08;5,96
04079 Roquetas de Mar;2011M07;5,37
04079 Roquetas de Mar;2011M06;4,11
04079 Roquetas de Mar;2011M05;4,68
04079 Roquetas de Mar;2011M04;5,52
04079 Roquetas de Mar;2011M03;6,6
04079 Roquetas de Mar;2011M02;5,72
04079 Roquetas de Mar;2011M01;7,69
04079 Roquetas de Mar;2010M12;4,84
04079 Roquetas de Mar;2010M11;5,86
04079 Roquetas de Mar;2010M10;4,78
04079 Roquetas de Mar;2010M09;5,03
04079 Roquetas de Mar;2010M08;5,76
04079 Roquetas de Mar;2010M07;5,27
04079 Roquetas de Mar;2010M06;4,14
04079 Roquetas de Mar;2010M05;5,21
04079 Roquetas de Mar;2010M04;6,11
04079 Roquetas de Mar;2010M03;7,26
04079 Roquetas de Mar;2010M02;6,62
04079 Roquetas de Mar;2010M01;9
04079 Roquetas de Mar;2009M12;5,58
04079 Roquetas de Mar;2009M11;5,69
04079 Roquetas de Mar;2009M10;5,16
04079 Roquetas de Mar;2009M09;5,04
04079 Roquetas de Mar;2009M08;5,55
04079 Roquetas de Mar;2009M07;5,27
04079 Roquetas de Mar;2009M06;4,46
04079 Roquetas de Mar;2009M05;4,92
04079 Roquetas de Mar;2009M04;5,41
04079 Roquetas de Mar;2009M03;6,78
04079 Roquetas de Mar;2009M02;6,51
04079 Roquetas de Mar;2009M01;7,29
04079 Roquetas de Mar;2008M12;4,94
04079 Roquetas de Mar;2008M11;5,76
04079 Roquetas de Mar;2008M10;5,31
04079 Roquetas de Mar;2008M09;5,54
04079 Roquetas de Mar;2008M08;5,72
04079 Roquetas de Mar;2008M07;5,07
04079 Roquetas de Mar;2008M06;4,86
04079 Roquetas de Mar;2008M05;5,33
04079 Roquetas de Mar;2008M04;6,18
04079 Roquetas de Mar;2008M03;6,42
04079 Roquetas de Mar;2008M02;7,11
04079 Roquetas de Mar;2008M01;8,07
04079 Roquetas de Mar;2007M12;5,41
04079 Roquetas de Mar;2007M11;6,01
04079 Roquetas de Mar;2007M10;5,76
04079 Roquetas de Mar;2007M09;5,5
04079 Roquetas de Mar;2007M08;6,02
04079 Roquetas de Mar;2007M07;5,45
04079 Roquetas de Mar;2007M06;5,22
04079 Roquetas de Mar;2007M05;5,47
04079 Roquetas de Mar;2007M04;5,47
04079 Roquetas de Mar;2007M03;5,99
04079 Roquetas de Mar;2007M02;5,98
04079 Roquetas de Mar;2007M01;8,21
04079 Roquetas de Mar;2006M12;5,8
04079 Roquetas de Mar;2006M11;6,4
04079 Roquetas de Mar;2006M10;6,1
04079 Roquetas de Mar;2006M09;6,18
04079 Roquetas de Mar;2006M08;5,92
04079 Roquetas de Mar;2006M07;6,07
04079 Roquetas de Mar;2006M06;5,88
04079 Roquetas de Mar;2006M05;4,97
04079 Roquetas de Mar;2006M04;4,32
04079 Roquetas de Mar;2006M03;5,83
04079 Roquetas de Mar;2006M02;6,08
04079 Roquetas de Mar;2006M01;5,83
04079 Roquetas de Mar;2005M12;7,03
04079 Roquetas de Mar;2005M11;6,6
04079 Roquetas de Mar;2005M10;6,74
04079 Roquetas de Mar;2005M09;6,34
04079 Roquetas de Mar;2005M08;6,47
04079 Roquetas de Mar;2005M07;6,63
04079 Roquetas de Mar;2005M06;4,9
04079 Roquetas de Mar;2005M05;5,49
04079 Roquetas de Mar;2005M04;4,97
04079 Roquetas de Mar;2005M03;6,45
04079 Roquetas de Mar;2005M02;9,06
04079 Roquetas de Mar;2005M01;8,5
04902 Ejido, El;2025M04;.
04902 Ejido, El;2025M03;.
04902 Ejido, El;2025M02;.
04902 Ejido, El;2025M01;.
04902 Ejido, El;2024M12;""
04902 Ejido, El;2024M11;""
04902 Ejido, El;2024M10;""
04902 Ejido, El;2024M09;""
04902 Ejido, El;2024M08;""
04902 Ejido, El;2024M07;""
04902 Ejido, El;2024M06;""
04902 Ejido, El;2024M05;""
04902 Ejido, El;2024M04;2,7
04902 Ejido, El;2024M03;3,01
04902 Ejido, El;2024M02;2,05
04902 Ejido, El;2024M01;1,94
04902 Ejido, El;2023M12;""
04902 Ejido, El;2023M11;""
04902 Ejido, El;2023M10;""
04902 Ejido, El;2023M09;""
04902 Ejido, El;2023M08;""
04902 Ejido, El;2023M07;""
04902 Ejido, El;2023M06;""
04902 Ejido, El;2023M05;""
04902 Ejido, El;2023M04;""
04902 Ejido, El;2023M03;""
04902 Ejido, El;2023M02;""
04902 Ejido, El;2023M01;""
04902 Ejido, El;2022M12;""
04902 Ejido, El;2022M11;""
04902 Ejido, El;2022M10;""
04902 Ejido, El;2022M09;""
04902 Ejido, El;2022M08;""
04902 Ejido, El;2022M07;""
04902 Ejido, El;2022M06;""
04902 Ejido, El;2022M05;""
04902 Ejido, El;2022M04;""
04902 Ejido, El;2022M03;""
04902 Ejido, El;2022M02;""
04902 Ejido, El;2022M01;""
04902 Ejido, El;2021M12;""
04902 Ejido, El;2021M11;""
04902 Ejido, El;2021M10;""
04902 Ejido, El;2021M09;""
04902 Ejido, El;2021M08;""
04902 Ejido, El;2021M07;""
04902 Ejido, El;2021M06;""
04902 Ejido, El;2021M05;""
04902 Ejido, El;2021M04;""
04902 Ejido, El;2021M03;""
04902 Ejido, El;2021M02;""
04902 Ejido, El;2021M01;""
04902 Ejido, El;2020M12;""
04902 Ejido, El;2020M11;""
04902 Ejido, El;2020M10;""
04902 Ejido, El;2020M09;""
04902 Ejido, El;2020M08;""
04902 Ejido, El;2020M07;""
04902 Ejido, El;2020M06;""
04902 Ejido, El;2020M05;""
04902 Ejido, El;2020M04;""
04902 Ejido, El;2020M03;""
04902 Ejido, El;2020M02;""
04902 Ejido, El;2020M01;""
04902 Ejido, El;2019M12;""
04902 Ejido, El;2019M11;""
04902 Ejido, El;2019M10;""
04902 Ejido, El;2019M09;""
04902 Ejido, El;2019M08;""
04902 Ejido, El;2019M07;""
04902 Ejido, El;2019M06;""
04902 Ejido, El;2019M05;""
04902 Ejido, El;2019M04;""
04902 Ejido, El;2019M03;""
04902 Ejido, El;2019M02;""
04902 Ejido, El;2019M01;""
04902 Ejido, El;2018M12;""
04902 Ejido, El;2018M11;""
04902 Ejido, El;2018M10;""
04902 Ejido, El;2018M09;""
04902 Ejido, El;2018M08;""
04902 Ejido, El;2018M07;""
04902 Ejido, El;2018M06;""
04902 Ejido, El;2018M05;""
04902 Ejido, El;2018M04;""
04902 Ejido, El;2018M03;""
04902 Ejido, El;2018M02;""
04902 Ejido, El;2018M01;""
04902 Ejido, El;2017M12;""
04902 Ejido, El;2017M11;""
04902 Ejido, El;2017M10;""
04902 Ejido, El;2017M09;""
04902 Ejido, El;2017M08;""
04902 Ejido, El;2017M07;""
04902 Ejido, El;2017M06;""
04902 Ejido, El;2017M05;""
04902 Ejido, El;2017M04;""
04902 Ejido, El;2017M03;""
04902 Ejido, El;2017M02;""
04902 Ejido, El;2017M01;""
04902 Ejido, El;2016M12;""
04902 Ejido, El;2016M11;""
04902 Ejido, El;2016M10;""
04902 Ejido, El;2016M09;""
04902 Ejido, El;2016M08;""
04902 Ejido, El;2016M07;""
04902 Ejido, El;2016M06;""
04902 Ejido, El;2016M05;""
04902 Ejido, El;2016M04;""
04902 Ejido, El;2016M03;""
04902 Ejido, El;2016M02;""
04902 Ejido, El;2016M01;""
04902 Ejido, El;2015M12;""
04902 Ejido, El;2015M11;""
04902 Ejido, El;2015M10;""
04902 Ejido, El;2015M09;""
04902 Ejido, El;2015M08;""
04902 Ejido, El;2015M07;""
04902 Ejido, El;2015M06;""
04902 Ejido, El;2015M05;""
04902 Ejido, El;2015M04;""
04902 Ejido, El;2015M03;""
04902 Ejido, El;2015M02;""
04902 Ejido, El;2015M01;""
04902 Ejido, El;2014M12;""
04902 Ejido, El;2014M11;""
04902 Ejido, El;2014M10;""
04902 Ejido, El;2014M09;""
04902 Ejido, El;2014M08;""
04902 Ejido, El;2014M07;""
04902 Ejido, El;2014M06;""
04902 Ejido, El;2014M05;""
04902 Ejido, El;2014M04;""
04902 Ejido, El;2014M03;""
04902 Ejido, El;2014M02;""
04902 Ejido, El;2014M01;""
04902 Ejido, El;2013M12;""
04902 Ejido, El;2013M11;""
04902 Ejido, El;2013M10;""
04902 Ejido, El;2013M09;""
04902 Ejido, El;2013M08;""
04902 Ejido, El;2013M07;""
04902 Ejido, El;2013M06;""
04902 Ejido, El;2013M05;""
04902 Ejido, El;2013M04;""
04902 Ejido, El;2013M03;""
04902 Ejido, El;2013M02;""
04902 Ejido, El;2013M01;""
04902 Ejido, El;2012M12;""
04902 Ejido, El;2012M11;""
04902 Ejido, El;2012M10;""
04902 Ejido, El;2012M09;""
04902 Ejido, El;2012M08;""
04902 Ejido, El;2012M07;""
04902 Ejido, El;2012M06;""
04902 Ejido, El;2012M05;""
04902 Ejido, El;2012M04;""
04902 Ejido, El;2012M03;""
04902 Ejido, El;2012M02;""
04902 Ejido, El;2012M01;""
04902 Ejido, El;2011M12;""
04902 Ejido, El;2011M11;""
04902 Ejido, El;2011M10;""
04902 Ejido, El;2011M09;""
04902 Ejido, El;2011M08;""
04902 Ejido, El;2011M07;""
04902 Ejido, El;2011M06;""
04902 Ejido, El;2011M05;""
04902 Ejido, El;2011M04;""
04902 Ejido, El;2011M03;""
04902 Ejido, El;2011M02;""
04902 Ejido, El;2011M01;""
04902 Ejido, El;2010M12;""
04902 Ejido, El;2010M11;""
04902 Ejido, El;2010M10;""
04902 Ejido, El;2010M09;""
04902 Ejido, El;2010M08;""
04902 Ejido, El;2010M07;""
04902 Ejido, El;2010M06;""
04902 Ejido, El;2010M05;""
04902 Ejido, El;2010M04;""
04902 Ejido, El;2010M03;""
04902 Ejido, El;2010M02;""
04902 Ejido, El;2010M01;""
04902 Ejido, El;2009M12;""
04902 Ejido, El;2009M11;""
04902 Ejido, El;2009M10;""
04902 Ejido, El;2009M09;""
04902 Ejido, El;2009M08;""
04902 Ejido, El;2009M07;""
04902 Ejido, El;2009M06;""
04902 Ejido, El;2009M05;""
04902 Ejido, El;2009M04;""
04902 Ejido, El;2009M03;""
04902 Ejido, El;2009M02;""
04902 Ejido, El;2009M01;""
04902 Ejido, El;2008M12;""
04902 Ejido, El;2008M11;""
04902 Ejido, El;2008M10;""
04902 Ejido, El;2008M09;""
04902 Ejido, El;2008M08;""
04902 Ejido, El;2008M07;""
04902 Ejido, El;2008M06;""
04902 Ejido, El;2008M05;""
04902 Ejido, El;2008M04;""
04902 Ejido, El;2008M03;""
04902 Ejido, El;2008M02;""
04902 Ejido, El;2008M01;""
04902 Ejido, El;2007M12;""
04902 Ejido, El;2007M11;""
04902 Ejido, El;2007M10;""
04902 Ejido, El;2007M09;""
04902 Ejido, El;2007M08;""
04902 Ejido, El;2007M07;""
04902 Ejido, El;2007M06;""
04902 Ejido, El;2007M05;""
04902 Ejido, El;2007M04;""
04902 Ejido, El;2007M03;""
04902 Ejido, El;2007M02;""
04902 Ejido, El;2007M01;""
04902 Ejido, El;2006M12;""
04902 Ejido, El;2006M11;""
04902 Ejido, El;2006M10;""
04902 Ejido, El;2006M09;""
04902 Ejido, El;2006M08;""
04902 Ejido, El;2006M07;""
04902 Ejido, El;2006M06;""
04902 Ejido, El;2006M05;""
04902 Ejido, El;2006M04;""
04902 Ejido, El;2006M03;""
04902 Ejido, El;2006M02;""
04902 Ejido, El;2006M01;""
04902 Ejido, El;2005M12;""
04902 Ejido, El;2005M11;""
04902 Ejido, El;2005M10;""
04902 Ejido, El;2005M09;""
04902 Ejido, El;2005M08;""
04902 Ejido, El;2005M07;""
04902 Ejido, El;2005M06;""
04902 Ejido, El;2005M05;""
04902 Ejido, El;2005M04;""
04902 Ejido, El;2005M03;""
04902 Ejido, El;2005M02;""
04902 Ejido, El;2005M01;""
05019 Ávila;2025M04;1,55
05019 Ávila;2025M03;1,52
05019 Ávila;2025M02;1,42
05019 Ávila;2025M01;1,5
05019 Ávila;2024M12;1,57
05019 Ávila;2024M11;1,49
05019 Ávila;2024M10;1,5
05019 Ávila;2024M09;1,55
05019 Ávila;2024M08;1,55
05019 Ávila;2024M07;1,5
05019 Ávila;2024M06;1,56
05019 Ávila;2024M05;1,48
05019 Ávila;2024M04;1,56
05019 Ávila;2024M03;1,52
05019 Ávila;2024M02;1,46
05019 Ávila;2024M01;1,45
05019 Ávila;2023M12;1,51
05019 Ávila;2023M11;1,51
05019 Ávila;2023M10;1,48
05019 Ávila;2023M09;1,53
05019 Ávila;2023M08;1,48
05019 Ávila;2023M07;1,56
05019 Ávila;2023M06;1,55
05019 Ávila;2023M05;1,51
05019 Ávila;2023M04;1,61
05019 Ávila;2023M03;1,52
05019 Ávila;2023M02;1,55
05019 Ávila;2023M01;1,56
05019 Ávila;2022M12;1,51
05019 Ávila;2022M11;1,53
05019 Ávila;2022M10;1,58
05019 Ávila;2022M09;1,5
05019 Ávila;2022M08;1,51
05019 Ávila;2022M07;1,61
05019 Ávila;2022M06;1,6
05019 Ávila;2022M05;1,53
05019 Ávila;2022M04;1,61
05019 Ávila;2022M03;1,67
05019 Ávila;2022M02;1,57
05019 Ávila;2022M01;1,58
05019 Ávila;2021M12;1,62
05019 Ávila;2021M11;1,64
05019 Ávila;2021M10;1,55
05019 Ávila;2021M09;1,53
05019 Ávila;2021M08;1,55
05019 Ávila;2021M07;1,64
05019 Ávila;2021M06;1,63
05019 Ávila;2021M05;1,6
05019 Ávila;2021M04;1,7
05019 Ávila;2021M03;1,83
05019 Ávila;2021M02;1,7
05019 Ávila;2021M01;1,87
05019 Ávila;2020M12;1,49
05019 Ávila;2020M11;1,6
05019 Ávila;2020M10;1,43
05019 Ávila;2020M09;1,57
05019 Ávila;2020M08;1,59
05019 Ávila;2020M07;1,63
05019 Ávila;2020M06;.
05019 Ávila;2020M05;.
05019 Ávila;2020M04;0
05019 Ávila;2020M03;1,87
05019 Ávila;2020M02;1,48
05019 Ávila;2020M01;1,5
05019 Ávila;2019M12;1,54
05019 Ávila;2019M11;1,57
05019 Ávila;2019M10;1,35
05019 Ávila;2019M09;1,35
05019 Ávila;2019M08;1,55
05019 Ávila;2019M07;1,54
05019 Ávila;2019M06;1,51
05019 Ávila;2019M05;1,48
05019 Ávila;2019M04;1,66
05019 Ávila;2019M03;1,54
05019 Ávila;2019M02;1,46
05019 Ávila;2019M01;1,53
05019 Ávila;2018M12;1,5
05019 Ávila;2018M11;1,48
05019 Ávila;2018M10;1,34
05019 Ávila;2018M09;1,38
05019 Ávila;2018M08;1,54
05019 Ávila;2018M07;1,49
05019 Ávila;2018M06;1,51
05019 Ávila;2018M05;1,46
05019 Ávila;2018M04;1,51
05019 Ávila;2018M03;1,52
05019 Ávila;2018M02;1,44
05019 Ávila;2018M01;1,41
05019 Ávila;2017M12;1,48
05019 Ávila;2017M11;1,46
05019 Ávila;2017M10;1,37
05019 Ávila;2017M09;1,38
05019 Ávila;2017M08;1,49
05019 Ávila;2017M07;1,57
05019 Ávila;2017M06;1,5
05019 Ávila;2017M05;1,45
05019 Ávila;2017M04;1,59
05019 Ávila;2017M03;1,49
05019 Ávila;2017M02;1,49
05019 Ávila;2017M01;1,42
05019 Ávila;2016M12;1,51
05019 Ávila;2016M11;1,45
05019 Ávila;2016M10;1,35
05019 Ávila;2016M09;1,5
05019 Ávila;2016M08;1,6
05019 Ávila;2016M07;1,5
05019 Ávila;2016M06;1,49
05019 Ávila;2016M05;1,53
05019 Ávila;2016M04;1,43
05019 Ávila;2016M03;1,6
05019 Ávila;2016M02;1,57
05019 Ávila;2016M01;1,52
05019 Ávila;2015M12;1,54
05019 Ávila;2015M11;1,45
05019 Ávila;2015M10;1,49
05019 Ávila;2015M09;1,53
05019 Ávila;2015M08;1,56
05019 Ávila;2015M07;1,62
05019 Ávila;2015M06;1,57
05019 Ávila;2015M05;1,56
05019 Ávila;2015M04;1,66
05019 Ávila;2015M03;1,46
05019 Ávila;2015M02;1,52
05019 Ávila;2015M01;1,51
05019 Ávila;2014M12;1,52
05019 Ávila;2014M11;1,49
05019 Ávila;2014M10;1,51
05019 Ávila;2014M09;1,54
05019 Ávila;2014M08;1,52
05019 Ávila;2014M07;1,39
05019 Ávila;2014M06;1,41
05019 Ávila;2014M05;1,45
05019 Ávila;2014M04;1,53
05019 Ávila;2014M03;1,37
05019 Ávila;2014M02;1,35
05019 Ávila;2014M01;1,43
05019 Ávila;2013M12;1,46
05019 Ávila;2013M11;1,41
05019 Ávila;2013M10;1,45
05019 Ávila;2013M09;1,59
05019 Ávila;2013M08;1,56
05019 Ávila;2013M07;1,53
05019 Ávila;2013M06;1,52
05019 Ávila;2013M05;1,5
05019 Ávila;2013M04;1,5
05019 Ávila;2013M03;1,51
05019 Ávila;2013M02;1,45
05019 Ávila;2013M01;1,51
05019 Ávila;2012M12;1,63
05019 Ávila;2012M11;1,59
05019 Ávila;2012M10;1,64
05019 Ávila;2012M09;1,54
05019 Ávila;2012M08;1,75
05019 Ávila;2012M07;1,63
05019 Ávila;2012M06;1,65
05019 Ávila;2012M05;1,63
05019 Ávila;2012M04;1,73
