Viajeros y pernoctaciones;Residencia: Nivel 1;Residencia: Nivel 2;Periodo;Total
Pernoctaciones;Total;Residentes en el Extranjero;2001M02;3,09
Pernoctaciones;Total;Residentes en el Extranjero;2001M01;0,82
Pernoctaciones;Total;Residentes en el Extranjero;2000M12;1,4
Pernoctaciones;Total;Residentes en el Extranjero;2000M11;-4,8
Pernoctaciones;Total;Residentes en el Extranjero;2000M10;-7
Pernoctaciones;Total;Residentes en el Extranjero;2000M09;-3,7
Pernoctaciones;Total;Residentes en el Extranjero;2000M08;-5,7
Pernoctaciones;Total;Residentes en el Extranjero;2000M07;-1,9
Pernoctaciones;Total;Residentes en el Extranjero;2000M06;-3,1
Pernoctaciones;Total;Residentes en el Extranjero;2000M05;-6,4
Pernoctaciones;Total;Residentes en el Extranjero;2000M04;2
Pernoctaciones;Total;Residentes en el Extranjero;2000M03;5,3
Pernoctaciones;Total;Residentes en el Extranjero;2000M02;-3,7
Pernoctaciones;Total;Residentes en el Extranjero;2000M01;-10,6
Pernoctaciones;Total;Residentes en el Extranjero;1999M12;7,6
Pernoctaciones;Total;Residentes en el Extranjero;1999M11;26,3
Pernoctaciones;Total;Residentes en el Extranjero;1999M10;23,6
Pernoctaciones;Total;Residentes en el Extranjero;1999M09;20,6
Pernoctaciones;Total;Residentes en el Extranjero;1999M08;17,5
Pernoctaciones;Total;Residentes en el Extranjero;1999M07;19,9
Pernoctaciones;Total;Residentes en el Extranjero;1999M06;22,6
Pernoctaciones;Total;Residentes en el Extranjero;1999M05;23,4
Pernoctaciones;Total;Residentes en el Extranjero;1999M04;24,1
Pernoctaciones;Total;Residentes en el Extranjero;1999M03;25
Pernoctaciones;Total;Residentes en el Extranjero;1999M02;25,7
Pernoctaciones;Total;Residentes en el Extranjero;1999M01;25,4
